,average_rating
16539,1.1
16557,6.0
16567,5.85714
16579,5.7
16582,5.25
16588,4.5
16596,1.66667
16610,4.42857
16620,6.4
16637,4.543480000000001
16640,6.0
16641,6.34
16646,5.115
16647,6.7329300000000005
16650,6.6
16652,4.0
16656,6.93467
16657,6.7195100000000005
16660,4.0
16670,4.85
16672,5.66667
16674,7.33333
16677,3.0
16681,6.875
16689,8.72
16696,6.617780000000001
16698,8.0
16701,7.1558600000000006
16706,6.2619
16710,6.201280000000001
16717,4.2
16721,5.96818
16724,3.0
16731,5.024
16734,5.0
16741,6.0
16743,6.88235
16744,5.75
16747,7.14
16750,6.85
16752,6.65278
16757,7.75
16765,5.3777800000000004
16766,5.9375
16769,6.68133
16773,5.25
16785,5.46875
16794,7.75
16800,3.43333
16814,3.49091
16817,3.4
16823,4.90625
16828,5.77778
16834,5.32647
16843,6.42857
16845,5.5
16848,5.3583300000000005
16850,6.55
16853,5.67857
16856,4.53448
16860,7.58252
16864,7.865989999999999
16866,8.222480000000001
16871,8.05034
16876,5.58333
16880,5.28571
16881,1.0
16882,5.0
16897,4.38
16907,7.0
16908,6.7
16918,5.0
16922,5.0
16924,4.81429
16941,7.2931
16956,5.375
16963,5.71429
16964,6.0
16965,5.5
16974,5.0
16976,6.38889
16985,4.9558800000000005
16993,4.50833
16994,5.43571
16995,8.0
17011,3.86
17013,5.83333
17018,1.0
17020,3.125
17022,3.8666699999999996
17025,4.0
17030,7.66667
17032,6.787439999999999
17033,4.83333
17043,5.97895
17044,8.0
17058,4.16667
17061,4.58333
17066,1.5
17069,3.5
17079,5.17857
17081,7.0
17086,5.6
17094,5.48276
17096,7.0
17098,6.0
17101,5.125
17103,3.5
17113,5.0
17119,6.59099
17129,5.5
17134,5.0
17137,2.67778
17138,6.0
17149,3.0
17158,4.91667
17162,7.0
17167,4.566669999999999
17174,5.5
17181,5.5
17185,4.77083
17186,5.81818
17198,7.0
17200,4.5
17201,5.375
17207,4.5
17209,7.0
17210,6.42778
17211,5.0
17216,4.70455
17227,4.75
17229,5.6
17235,5.35
17255,6.0
17259,7.0
17265,5.41667
17266,5.625
17275,5.25
17287,4.2
17294,5.5
17297,6.66667
17304,6.80625
17310,4.0
17313,5.90833
17321,4.5
17324,7.61412
17329,5.90909
17332,6.0
17347,6.1119
17353,6.75
17356,6.24615
17358,6.6
17362,4.0
17363,5.8588
17366,6.0
17372,4.0
17373,5.66667
17381,8.08333
17386,2.57143
17394,6.22222
17396,7.0
17397,2.6
17399,6.50526
17410,3.5
17414,6.77083
17416,5.8
17424,8.2656
17436,6.75
17443,5.0
17444,4.02
17452,1.75
17453,5.875
17463,4.84615
17464,4.7625
17465,5.5
17468,6.66667
17469,4.47727
17470,7.5
17475,6.80208
17483,5.4
17488,6.8
17491,3.0
17492,4.5
17497,4.0
17498,6.0
17500,4.82386
17502,5.66667
17503,6.07143
17509,4.28571
17517,4.0
17520,5.0
17527,6.25
17537,6.80435
17550,6.22992
17552,6.69688
17557,6.0
17587,6.0
17589,5.15714
17591,1.0
17592,2.66667
17594,5.20833
17598,5.5
17609,5.45
17616,4.0
17624,4.81818
17629,6.423080000000001
17637,4.66667
17648,3.91667
17659,5.0
17668,4.6875
17673,4.625
17681,5.0
17683,5.25
17687,4.5
17693,6.14286
17694,5.83929
17696,6.73182
17697,2.875
17704,5.07895
17726,5.0
17727,5.0
17729,1.0
17731,4.0625
17748,3.66667
17750,4.35
17751,4.0
17757,4.5
17766,6.0
17778,3.81429
17782,4.44444
17790,6.38462
17795,4.423080000000001
17797,4.0
17804,5.0
17809,5.4
17812,4.5625
17823,6.5
17825,5.118180000000001
17826,5.5
17830,6.83333
17834,4.0
17844,6.88542
17845,5.5
17859,2.0
17861,4.33333
17884,5.33333
17888,7.8
17889,6.0
17893,5.90385
17898,6.16667
17899,6.66667
17902,4.0
17911,6.07143
17914,3.0
17934,4.5
17952,5.35417
17961,3.3928599999999998
17972,5.05556
17980,5.83333
17989,5.85714
17991,6.555560000000001
17993,8.485710000000001
17996,7.0
18003,7.076919999999999
18020,5.88
18023,4.78571
18024,4.125
18027,5.33333
18042,5.5
18043,4.8173900000000005
18049,6.0
18051,3.75
18052,4.14286
18057,5.8749199999999995
18069,3.5
18075,3.95455
18076,4.931030000000001
18087,9.0
18096,4.875
18102,7.41667
18103,7.68571
18107,6.0
18109,5.46429
18113,4.51429
18121,5.24754
18129,7.0
18141,5.15625
18144,4.33333
18152,6.155
18166,7.0
18170,5.59286
18171,4.75
18172,6.07143
18176,5.0
18181,7.0
18183,4.25
18187,8.25
18191,5.0
18197,5.125
18212,6.33333
18225,5.66667
18233,6.875
18240,5.3
18250,5.4375
18251,5.02
18258,6.076919999999999
18265,7.023810000000001
18273,3.9
18275,2.71429
18276,6.0
18280,6.40909
18283,4.5
18284,4.5
18295,3.0
18303,3.8181800000000004
18306,4.59524
18311,7.625
18314,6.5
18318,5.66667
18320,6.26
18321,6.0
18325,5.12381
18326,2.66667
18328,2.5
18329,4.375
18331,6.6
18332,2.0
18345,5.0
18359,6.6
18363,6.734089999999999
18365,5.5
18373,5.0619
18375,4.33333
18388,4.58333
18393,4.0
18397,6.8
18411,8.0
18412,6.0
18416,6.44444
18421,7.36538
18431,4.44444
18440,7.0
18441,4.25
18446,5.935
18452,5.0
18458,3.875
18459,4.33333
18461,5.8
18465,3.5
18467,5.8490400000000005
18482,6.5
18485,5.5
18499,4.623530000000001
18509,6.0
18524,4.0
18525,7.9
18529,5.86364
18532,5.0
18534,7.0
18537,4.75
18547,5.06
18548,5.3947400000000005
18560,4.78125
18563,8.4125
18566,5.5
18567,4.7
18568,5.25
18570,5.25
18576,6.9375
18592,6.14286
18598,6.57143
18625,4.71429
18641,5.0
18646,4.9564
18647,6.54
18649,3.0
18657,6.0
18658,7.45263
18659,7.7666699999999995
18662,6.0
18665,3.1
18671,4.2037
18673,6.21429
18681,5.0
18683,4.84783
18688,6.03571
18690,4.75
18692,4.0
18704,5.66667
18705,4.41818
18714,5.66667
18715,6.0
18719,5.5
18722,5.5
18723,5.9
18727,5.5
18742,6.0
18746,6.909089999999999
18761,4.67857
18764,6.0
18766,3.8
18771,5.5
18775,7.0
18779,5.8
18781,7.5
18813,5.1125
18830,6.71053
18833,2.875
18837,4.75
18849,4.18182
18873,5.4
18875,7.285710000000001
18879,5.0
18881,6.0
18882,3.0
18884,6.0
18886,6.25
18890,6.50833
18901,5.875
18910,4.16667
18912,4.2285699999999995
18919,5.5
18932,3.86364
18944,5.25
18957,5.0
18968,5.75
18974,5.0
18988,3.0
18991,5.5
18997,6.109380000000001
18999,6.5
19005,6.771389999999999
19018,4.916
19022,6.0
19023,4.5
19026,5.33333
19049,6.44041
19050,6.410419999999999
19051,3.5
19060,5.3125
19084,6.0
19101,6.16667
19106,6.34667
19110,5.75
19124,4.39286
19126,4.82857
19127,4.0
19130,4.26923
19157,5.625
19165,5.5
19172,7.42857
19180,4.54783
19183,3.5
19188,3.0
19189,4.7666699999999995
19191,5.0
19196,4.5
19208,4.75
19218,4.14286
19235,5.16667
19247,5.42857
19258,5.3
19262,5.33333
19264,5.40385
19265,6.29167
19274,9.0
19282,5.5
19289,4.88889
19295,7.609430000000001
19298,4.75
19305,5.81818
19311,4.05
19323,5.15217
19326,5.0
19327,4.0
19335,4.95556
19337,7.611110000000001
19342,3.07
19344,5.66667
19346,3.4666699999999997
19357,6.5
19364,7.0
19367,4.25
19374,7.27215
19386,6.0
19393,3.6428599999999998
19417,7.16154
19419,6.5
19430,4.42857
19434,5.33333
19437,2.6
19455,5.0
19470,4.0
19482,4.25
19485,5.41667
19486,6.0
19495,5.5
19497,4.625
19507,6.04545
19512,7.0
19516,4.05769
19517,5.0
19520,6.18182
19523,6.7058800000000005
19525,8.0
19531,4.11421
19532,6.0
19542,6.8
19543,7.0
19547,5.8125
19551,3.8
19553,4.5
19554,4.2
19557,3.7777800000000004
19561,5.66667
19564,3.5
19567,6.1875
19573,6.955360000000001
19592,6.58333
19594,3.66667
19614,4.0
19623,5.0
19629,5.97125
19633,3.0
19640,2.5
19644,5.0625
19666,7.4675899999999995
19667,4.66667
19673,5.0
19675,5.57143
19679,6.4076900000000006
19681,3.0
19687,1.33333
19697,5.0
19703,5.47895
19728,6.4863599999999995
19730,4.6
19732,4.0
19733,6.26923
19743,7.5
19757,4.375
19763,6.125
19774,7.29375
19776,7.75
19777,4.1304300000000005
19792,6.15
19802,5.0
19805,4.0
19816,5.0
19817,6.638889999999999
19819,3.72
19822,3.9
19824,6.25
19826,5.42857
19844,6.5
19848,6.933330000000001
19856,7.352939999999999
19866,2.25
19882,6.0
19884,6.0
19895,5.4
19904,8.0
19906,5.25
19914,4.0
19926,5.91667
19931,2.0
19937,2.78421
19938,6.93077
19945,4.0
19948,4.5
19949,7.1
19955,6.75
19974,4.0
19977,4.5
19978,4.5
19979,5.0
19980,3.79167
19987,3.44444
19989,3.2
20005,6.0875
20014,7.673080000000001
20016,5.066669999999999
20029,6.0625
20040,5.28571
20046,4.0
20070,6.5
20085,6.0
20086,5.97778
20089,4.59167
20091,6.9
20108,3.0
20120,5.0
20126,6.4
20133,7.42857
20136,5.80909
20151,4.42857
20155,6.10444
20164,6.85
20167,4.22273
20168,3.75
20173,3.75
20177,5.0
20178,3.28571
20179,7.0
20182,3.0
20184,5.0
20188,5.0
20191,2.0
20197,6.0
20206,5.0
20210,2.0
20215,4.0
20217,8.28571
20220,4.57143
20221,5.0
20224,5.0
20237,2.0
20242,6.40625
20246,6.5625
20249,6.28333
20255,8.22273
20259,7.5
20266,8.3
20269,7.7
20270,6.0
20273,5.5
20274,4.97778
20278,6.4
20279,6.74
20282,5.0
20283,7.05
20285,7.625
20286,5.125
20290,7.03748
20296,7.33333
20298,6.33333
20299,6.91667
20305,7.89495
20310,4.70769
20314,3.11667
20316,6.03937
20330,6.75
20331,2.8571400000000002
20332,5.44444
20340,3.0
20355,8.0
20358,7.357139999999999
20366,3.84615
20370,4.125
20373,7.363639999999999
20383,5.8
20402,5.9
20409,2.63333
20418,6.33333
20461,8.0
20468,3.7
20475,4.20833
20488,5.22727
20490,5.875
20494,5.0
20525,5.61111
20529,3.2
20534,5.74615
20537,7.0
20538,5.3
20550,7.25
20556,6.0
20565,6.0
20573,8.0
20574,1.0
20576,4.83333
20593,7.0
20594,4.0
20598,6.42857
20600,1.0
20606,6.25
20620,5.85714
20621,6.3
20629,5.0
20636,5.25
20639,5.0
20643,5.5
20651,6.95455
20652,7.0
20666,3.0
20677,7.0
20682,4.5
20694,6.75
20695,4.0
20697,6.0
20715,4.1
20719,5.532
20726,4.0
20740,4.02
20759,7.42668
20765,5.85
20767,7.61154
20770,6.14286
20772,5.0
20775,4.86667
20778,6.4
20782,6.9375
20785,4.07143
20787,5.875
20788,6.75
20790,6.5
20791,4.5
20802,5.75
20803,4.86
20806,5.5
20810,5.92778
20814,5.66667
20815,3.75
20826,7.414289999999999
20828,6.9
20832,4.0
20864,5.65
20873,7.0
20876,7.27778
20881,6.5
20888,7.0
20891,6.26923
20898,4.76923
20905,6.0
20906,4.03125
20910,2.0
20939,5.83333
20951,6.2
20957,7.8125
20966,7.0
20971,3.5
20999,3.8
21009,4.0
21010,4.0
21012,5.83333
21015,6.875
21016,7.18182
21017,5.8
21040,3.5
21046,5.5
21056,5.25333
21058,8.0
21062,5.25
21064,6.5
21068,5.7285699999999995
21071,4.3684199999999995
21074,3.0
21082,5.5625
21087,8.04545
21095,4.78571
21097,7.46875
21099,4.16667
21116,5.5
21121,4.58333
21127,6.0
21141,7.0
21148,4.88889
21152,6.0
21165,5.75
21181,6.25
21185,4.25
21191,5.25
21193,6.6444399999999995
21211,6.6
21216,6.7333300000000005
21219,3.0
21233,6.28571
21243,6.0
21245,4.25
21266,6.14583
21272,6.41176
21275,4.5
21279,6.77273
21284,4.0
21293,4.0
21296,5.4
21301,5.75
21311,5.83333
21312,6.028569999999999
21314,5.0
21317,7.0
21321,5.0
21328,5.25
21329,4.4
21330,4.0
21335,7.95833
21337,6.625
21345,2.1
21348,4.35
21349,4.95833
21364,5.82143
21367,4.375
21368,5.025
21374,6.25
21376,2.0
21379,3.0
21380,5.36364
21381,4.75
21387,5.66667
21390,7.63333
21398,5.0
21400,6.0
21405,6.5
21413,5.83333
21421,4.0
21423,5.66667
21427,4.41667
21443,6.96
21445,5.0
21449,4.0
21457,6.5
21461,4.5
21465,4.5
21467,3.71429
21469,2.8
21478,6.9
21482,5.83333
21483,4.33333
21493,4.5
21497,6.7666699999999995
21501,7.0
21502,6.98095
21504,3.75
21514,5.38889
21522,6.0
21526,6.07143
21527,6.0
21531,4.7
21534,3.4
21536,6.75
21544,4.33333
21554,4.5
21565,4.5
21577,4.0
21595,7.0
21597,5.0
21602,6.714289999999999
21607,3.33333
21614,6.0
21622,5.0
21626,4.816669999999999
21627,6.5
21629,5.5
21630,4.75
21642,4.5
21648,5.3
21674,4.316669999999999
21685,4.0
21688,6.65
21689,6.66667
21690,6.0
21692,6.6
21702,6.8125
21729,8.25
21736,3.0
21746,4.5
21764,5.22222
21770,6.678160000000001
21776,5.69444
21787,3.7
21792,4.1
21794,6.488569999999999
21796,1.0
21799,7.5
21800,3.83333
21808,5.91667
21811,5.79545
21813,4.98529
21818,8.75
21826,6.452380000000001
21840,3.8
21852,5.33333
21854,3.75
21856,5.6825
21857,3.5
21858,5.6375
21861,4.45
21871,4.4
21878,6.0
21885,5.42857
21899,2.5
21915,8.125
21921,4.0
21923,3.75
21929,4.4375
21933,7.625
21963,7.0913
21966,4.0
21979,4.0
21983,3.45652
21986,6.0
21995,3.25
21997,6.5
22006,4.0
22022,4.95
22027,4.875
22030,4.0
22032,4.47826
22043,2.0
22048,6.0
22051,6.142
22058,5.925
22067,6.32353
22071,4.0
22075,6.0
22077,4.0
22079,4.5
22093,7.0
22102,3.75
22103,5.25
22114,5.0
22137,7.0
22138,5.0
22145,6.5
22155,3.0
22159,2.83333
22160,3.28571
22161,4.0
22166,3.33333
22167,3.66667
22175,8.0
22187,6.5
22191,3.0
22197,4.9
22198,5.01
22213,6.5
22214,5.85
22215,5.5
22227,6.0
22230,4.33333
22232,4.25
22234,5.50385
22238,7.0
22259,2.0
22267,5.0
22268,3.9375
22275,6.75
22281,1.0
22297,2.0
22301,7.0
22304,7.6993
22324,4.0
22329,5.5
22330,6.0
22352,5.23529
22354,5.5
22355,6.6875
22362,5.076919999999999
22368,6.6
22372,3.0
22389,5.0
22392,6.0
22407,7.0
22410,6.5
22412,5.0
22413,6.0
22424,6.5
22443,5.25
22445,6.7333300000000005
22447,6.25
22448,4.0
22455,6.0
22457,7.3
22465,6.0
22467,5.66667
22471,5.84615
22477,4.0
22492,7.6
22499,3.5
22523,5.0
22530,6.5
22540,5.0
22543,4.55556
22545,4.0
22548,3.27273
22553,5.43182
22558,6.4
22563,5.0
22565,4.0
22579,2.5
22580,5.21429
22581,5.66667
22595,4.66667
22602,2.5
22605,6.78
22612,3.28571
22616,5.25
22621,4.66667
22622,5.66667
22624,1.5
22626,4.5
22645,3.9
22646,4.0
22656,6.45909
22659,5.5
22666,6.46667
22676,7.363639999999999
22685,6.0
22690,5.7333300000000005
22692,6.57143
22695,5.0
22701,5.66667
22712,2.7
22721,3.0
22725,4.83333
22726,5.16667
22742,5.5
22753,6.37143
22756,7.147060000000001
22757,6.65
22767,3.0
22776,4.66667
22784,3.95
22793,4.92857
22802,5.26471
22804,6.33333
22810,3.0
22813,8.45833
22817,7.0
22829,6.5
22833,6.0
22840,4.0
22844,4.0
22848,7.32353
22850,5.5
22852,4.5
22873,5.0
22875,4.475
22891,5.0
22903,3.5
22905,4.0
22914,5.5
22926,6.44444
22931,8.0
22941,6.0
22953,4.91667
22955,2.8
22990,6.93478
23011,6.75
23016,6.0
23018,7.5
23021,7.66667
23034,1.0
23042,6.3444400000000005
23043,5.5
23053,5.39821
23087,5.5
23088,6.0
23091,5.2
23098,5.39545
23108,2.0
23113,6.18518
23118,6.9375
23143,2.0
23153,5.83333
23173,4.0
23179,3.9
23185,4.83333
23188,3.0
23189,6.0
23193,5.724
23197,5.5
23213,5.0
23219,5.5
23223,5.95
23225,4.0
23231,8.3
23244,6.86667
23249,4.375
23252,7.4
23255,6.3125
23260,4.21429
23269,2.83333
23272,6.13333
23273,4.5
23277,5.0
23298,5.0
23309,6.0
23311,3.7
23312,4.5
23316,2.0
23322,6.52692
23325,2.5
23338,5.8
23344,6.02222
23347,6.25
23349,7.44649
23350,6.0
23361,5.0
23363,6.75
23376,3.4833300000000005
23378,6.16667
23384,5.2
23391,7.357139999999999
23392,7.86667
23406,6.5
23409,6.0
23410,5.0
23418,4.0
23424,5.89259
23436,4.398569999999999
23446,3.5
23449,3.63636
23461,4.96429
23481,6.41667
23483,6.0
23488,7.680739999999999
23499,6.66667
23513,5.0
23532,4.4
23545,6.75
23547,6.0
23550,7.0
23551,6.0
23552,5.0
23562,5.0
23568,7.090910000000001
23578,5.0
23588,7.455
23591,6.9
23597,7.464289999999999
23605,7.0
23607,5.3
23615,6.66
23623,7.5
23629,3.0
23644,7.088710000000001
23647,6.984380000000001
23653,7.7076899999999995
23660,6.04545
23662,5.75
23668,5.5
23670,4.0
23685,6.05
23688,5.5
23693,3.71786
23702,4.0
23703,2.0
23715,5.25
23717,9.0
23728,3.71429
23732,3.8571400000000002
23734,2.6
23739,6.71667
23741,4.5625
23752,4.0
23756,5.0
23764,6.0
23767,8.5
23769,6.75
23780,4.0
23782,3.75
23800,2.0
23812,4.0
23816,9.0
23818,4.0
23819,2.0
23820,6.34762
23823,5.8
23832,7.576919999999999
23833,5.16667
23842,5.447369999999999
23843,1.5
23844,6.75
23847,5.0
23849,5.25
23855,5.5
23856,5.0
23862,2.0
23868,2.0
23877,6.55
23884,6.14286
23885,6.125
23898,6.64583
23900,3.5
23911,5.66667
23914,2.66667
23928,3.0
23943,3.8
23944,8.0
23954,5.0
23958,6.8
23966,5.0
23969,7.5
23979,6.5
23985,5.125
23991,2.5
23997,5.975
24004,6.66
24005,5.75
24012,6.75926
24032,3.0
24035,5.0294099999999995
24058,6.60417
24060,3.66667
24072,8.55556
24074,6.6
24085,6.0
24086,3.0
24088,4.58333
24089,3.5
24092,4.75
24097,4.5
24108,6.0
24112,5.14286
24119,5.38889
24127,7.21667
24131,5.923080000000001
24133,4.0
24138,7.16667
24140,3.4
24144,6.375
24153,7.0625
24156,6.933330000000001
24157,5.66667
24163,6.0
24168,6.8
24170,4.66667
24171,7.18421
24176,3.83333
24183,5.0
24186,4.0
24190,5.97692
24201,7.0
24205,7.33333
24208,7.0
24209,4.04
24214,6.683330000000001
24215,5.5
24218,6.711539999999999
24219,6.0
24225,2.0
24242,5.0
24253,5.55455
24256,5.44444
24265,5.0
24272,9.5
24273,7.2
24274,6.5
24275,6.30481
24278,7.2476199999999995
24282,6.5
24284,4.75
24285,5.83333
24289,4.0
24294,8.738
24298,5.16667
24317,7.25
24319,7.0
24321,6.5
24322,6.38235
24323,6.83333
24332,5.0
24352,7.2
24353,7.25
24364,1.0
24365,4.86667
24366,7.39583
24370,7.1
24371,4.0
24379,7.5
24382,4.6
24387,5.9833300000000005
24389,5.45
24394,4.85714
24399,6.5
24401,4.7
24412,3.0
24415,5.0
24420,6.679880000000001
24437,6.75
24440,4.5
24444,5.64286
24460,8.0
24475,4.5
24485,5.0
24496,7.0
24499,5.0
24501,3.0
24535,3.66667
24539,8.0
24557,2.0
24562,3.0
24577,4.5
24579,8.04167
24594,6.0
24603,6.5
24607,3.0
24608,4.2
24611,2.72727
24620,3.5
24623,3.5
24624,5.75
24626,3.5
24632,6.86667
24634,6.5
24644,4.2
24657,7.2
24663,8.75
24665,7.33333
24670,1.5
24680,4.16667
24684,8.5
24698,3.0
24703,6.4
24707,6.0
24710,4.0
24712,5.4
24713,6.0
24717,7.5
24726,6.0
24727,7.0
24734,4.5
24735,6.2058800000000005
24737,4.25
24741,6.642860000000001
24742,4.6555599999999995
24744,4.16667
24747,7.7058800000000005
24761,7.15896
24770,4.75
24783,4.0
24784,5.0
24786,8.0
24831,7.18182
24835,5.83333
24838,3.0
24841,6.85455
24847,3.0
24855,5.0
24858,8.0
24861,2.0
24862,5.20909
24878,6.67
24888,3.25
24896,3.25
24899,4.95
24901,5.0
24906,6.455769999999999
24908,5.75
24909,4.5
24913,3.28571
24916,4.5
24917,7.142860000000001
24921,5.33333
24924,5.5
24935,5.61111
24939,8.0
24944,4.70455
24951,7.01271
24956,6.0
24961,4.33333
24965,6.0
24966,7.5
24968,4.0
24975,6.08333
24980,6.1
24986,4.66667
24993,2.0
24996,6.1
24999,6.12
25003,6.72727
25011,5.66667
25012,6.31579
25016,7.0625
25020,7.70625
25024,6.5479199999999995
25026,7.35446
25027,6.5
25036,4.14737
25042,4.85
25044,5.98455
25068,5.5
25069,5.66667
25080,6.5
25082,7.93675
25091,5.0
25092,7.08333
25094,4.6
25100,3.0
25110,5.78571
25117,7.0
25119,5.71667
25121,5.0
25123,7.0
25134,7.5
25139,3.5
25140,7.25
25153,4.41667
25156,4.375
25158,4.0
25162,4.66667
25173,6.5
25174,7.0
25176,4.4130400000000005
25177,6.0
25189,7.0
25201,7.3637
25204,3.585
25213,5.5
25234,5.0
25237,6.08
25238,3.5
25241,5.38696
25242,4.5
25244,6.6
25262,6.15385
25275,5.33333
25287,5.5
25295,5.5
25300,5.75
25307,5.7619
25310,5.886
25311,6.75
25331,5.6
25333,7.58333
25341,4.875
25348,3.05
25352,3.95
25353,6.5
25356,7.388889999999999
25358,7.0
25360,5.0
25380,6.88462
25393,5.5
25397,4.5
25409,6.79333
25422,7.375
25424,3.0
25432,4.9130400000000005
25434,5.775
25438,4.0
25441,4.5
25442,5.0
25449,5.33333
25454,1.7619
25458,7.0
25462,6.18962
25469,3.5
25478,6.5
25490,4.0
25499,4.66667
25506,6.25
25509,7.642860000000001
25510,7.444439999999999
25511,8.0
25512,6.83333
25528,6.58333
25539,5.39286
25542,5.0
25560,4.96296
25562,6.41667
25572,4.30556
25573,5.2666699999999995
25589,6.0
25606,6.0
25608,6.0
25617,3.0
25618,5.69565
25620,3.0
25626,4.15
25633,5.0
25634,6.0
25651,2.0
25654,5.66667
25655,8.5
25671,7.16667
25680,4.77778
25690,4.25
25701,6.73533
25702,5.33333
25709,6.78529
25715,3.0
25716,7.56765
25743,4.875
25753,6.33333
25755,5.0
25757,6.575
25762,8.06875
25764,4.5
25773,5.625
25782,4.25
25792,5.0
25793,6.46667
25794,7.22
25811,3.0
25812,3.66667
25814,3.1
25836,7.0
25854,6.46073
25855,6.36233
25864,3.66667
25867,4.66667
25882,5.45
25884,1.45
25888,7.91667
25896,6.0
25905,7.81429
25916,6.0
25924,2.33333
25930,1.0
25933,2.33333
25934,1.0
25936,3.3
25939,1.0
25945,3.0
25951,6.857139999999999
25976,5.0
25992,3.0
26002,7.0
26006,6.209630000000001
26014,7.0
26030,5.61111
26035,5.75
26057,5.0
26060,3.0
26064,5.0
26073,3.5
26083,7.06389
26088,4.0
26093,3.0
26094,4.423080000000001
26097,6.66667
26099,6.25263
26101,7.04545
26102,6.92105
26104,7.6105100000000006
26106,7.0
26113,4.92105
26115,1.0
26120,6.0
26121,4.576919999999999
26122,5.0
26126,6.33333
26130,6.0
26140,4.5
26141,5.0
26150,5.2375
26154,5.33333
26177,6.13673
26183,3.88235
26189,8.46875
26206,3.0
26207,7.17391
26213,7.0
26225,5.46154
26228,7.285710000000001
26232,1.5
26233,3.0
26236,6.16667
26238,5.66667
26240,6.5758600000000005
26243,5.0
26252,5.0
26284,8.0
26290,7.63333
26344,5.576919999999999
26355,7.0413
26359,5.77797
26360,4.5
26362,3.0
26363,7.5
26364,7.88095
26365,7.0
26371,6.4
26378,3.8
26385,5.0
26400,3.0
26409,4.0294099999999995
26417,6.0
26421,6.77273
26427,4.75
26435,5.0
26436,5.115
26445,6.49
26446,6.5
26457,5.75
26471,4.66667
26472,6.52083
26473,5.618180000000001
26480,5.5
26486,4.75
26496,7.82515
26501,8.0
26504,6.4375
26508,4.0
26512,6.65
26514,3.0
26517,7.7
26519,7.87878
26522,3.0
26525,7.5625
26526,5.0
26528,3.9285699999999997
26546,4.0
26547,4.96875
26548,7.226439999999999
26550,6.651160000000001
26552,6.653230000000001
26556,5.05
26559,6.0
26560,5.5
26568,5.8
26570,4.46429
26578,7.0
26582,6.0
26586,6.44107
26597,4.0
26603,5.75
26607,6.424169999999999
26611,5.5
26620,6.16667
26623,7.5
26632,1.60556
26638,4.0
26641,3.33333
26655,6.0
26670,6.5
26673,5.0
26683,4.55682
26684,6.0
26699,2.0
26705,4.5
26737,4.83333
26739,3.5
26741,7.5
26746,6.1875
26756,4.875
26785,6.58333
26793,6.86667
26801,6.5
26806,3.0
26808,5.91667
26810,7.23
26815,6.9889600000000005
26818,6.57915
26822,4.0
26824,4.5
26826,5.75
26829,7.0
26834,4.61278
26838,4.5
26865,6.0
26876,4.0
26883,6.2666699999999995
26889,5.0
26900,3.0
26904,2.0
26905,3.91379
26907,5.0
26908,5.55556
26926,7.96202
26930,4.5
26939,7.865
26940,3.5
26941,4.0
26946,7.6
26953,4.0
26955,3.2
26957,6.0
26958,4.0
26960,5.58333
26968,2.875
26975,5.0
26981,7.66667
26987,7.314
26991,4.625
26993,5.73077
26996,5.33333
27003,6.0
27010,6.5
27011,6.0
27013,5.0
27038,7.39651
27043,7.53148
27054,6.7557
27057,6.22222
27058,5.66667
27063,6.0
27064,5.0
27072,7.0
27083,5.55
27100,3.5
27112,5.5
27113,4.25
27114,5.66667
27129,6.0
27130,5.5
27133,7.2
27135,6.51887
27136,7.0
27137,5.25
27155,5.0
27165,4.5
27167,6.85416
27172,3.5714300000000003
27174,5.75
27181,4.33333
27182,2.0
27213,4.0
27216,5.75
27217,5.66667
27227,4.3125
27234,2.0
27236,6.785710000000001
27239,3.8
27241,5.66667
27252,6.75
27256,5.975
27257,4.94565
27258,3.8
27268,3.66667
27276,6.1
27279,7.642860000000001
27285,6.5
27289,5.0
27291,7.5
27292,5.55
27293,6.25
27296,6.03786
27300,7.0
27312,4.46667
27323,4.2
27329,4.016
27333,4.0
27357,4.225
27358,2.0
27365,5.25
27370,1.0
27378,3.0
27380,3.0
27386,6.625
27398,4.0
27410,8.30444
27417,6.5
27430,4.66667
27442,6.0
27448,4.0
27453,5.0
27454,4.83333
27457,5.5
27472,5.0
27497,7.91667
27515,3.5
27525,6.25
27534,6.32857
27535,6.67857
27537,4.03333
27541,5.0
27549,4.09091
27571,4.5
27577,4.66667
27579,1.0
27606,4.0
27607,2.62
27621,2.0
27630,2.33333
27631,5.0
27638,3.66667
27639,3.0
27646,4.0
27647,5.0
27658,2.0
27676,6.0
27678,6.25
27682,5.0
27687,3.0
27691,5.6
27692,5.13636
27696,5.34091
27711,4.375
27720,6.5
27730,5.33333
27738,5.13333
27741,5.0
27765,5.1
27774,5.0
27783,3.8
27790,8.0
27796,5.89
27799,6.5
27803,3.8571400000000002
27804,4.98
27805,6.0
27806,4.0
27815,6.0
27818,5.66667
27819,3.5
27827,4.33333
27828,6.36364
27830,4.66667
27835,6.54167
27844,3.0
27863,6.0
27864,5.5
27878,4.75
27883,4.75
27900,5.0
27901,3.5
27905,4.0
27907,4.0
27909,5.843999999999999
27912,5.0
27914,2.5
27917,4.0
27928,5.0
27931,5.1875
27935,4.33333
27943,7.6565199999999995
27944,6.9
27957,4.66667
27970,3.58333
27977,7.0
27981,5.0
27983,5.05
27984,6.888889999999999
27989,6.0
27997,3.0
27998,6.48767
27999,6.23846
28004,4.5
28014,3.91667
28020,5.75
28022,4.78889
28023,5.33333
28024,2.75
28029,5.33333
28033,7.2
28047,4.84615
28049,9.85
28050,6.0
28058,5.0
28061,5.0
