,0
2568,4.8473427799999955
2569,5.786728745
2570,4.905549299999994
2571,5.112443396
2572,4.946032749999993
2573,6.007289710000005
2574,5.490526380000001
2575,5.075060643333337
2576,4.867815204999996
2577,4.728527583809523
2578,4.7530738199999965
2579,5.363692020000004
2580,5.486617173333331
2581,5.512538980000001
2582,5.367072533333325
2583,5.050657109999995
2584,5.55960096
2585,5.435403620000005
2586,5.378249479666667
2587,5.4160647399999915
2588,4.650324339999993
2589,4.358367219999994
2590,4.438694159999995
2591,4.4341610599999886
2592,4.66298517999999
2593,5.803461666666667
2594,4.25992564999999
2595,4.153817459999993
2596,5.243578770000001
2597,5.248309100000009
2598,6.384457480000003
2599,5.858714599999997
2600,5.133861560000001
2601,4.9882377599999925
2602,5.3242380800000015
2603,5.3812332466666595
2604,5.241449999999999
2605,4.874629459999992
2606,5.379961669999993
2607,6.451082560000003
2608,4.997087926666665
2609,5.437207320000004
2610,4.636937139999994
2611,5.054922959999999
2612,4.711667659999993
2613,5.369955260000006
2614,6.264032100000002
2615,6.258857519333323
2616,5.821134759999994
2617,7.188036906666675
2618,7.053058990000005
2619,6.1165098
2620,4.7268429800000025
2621,4.66507191999999
2622,5.8837095999999915
2623,5.190297760000009
2624,5.0353879400000014
2625,4.865339119999997
2626,5.376928520000006
2627,5.525181160000001
2628,5.8179654399999965
2629,6.139975959999994
2630,6.8594110399999835
2631,5.11577792
2632,5.072519199999993
2633,4.602659799999997
2634,4.6153894399999995
2635,5.260022339999988
2636,5.383013079999998
2637,6.62242314
2638,6.881558000000031
2639,5.177788600000001
2640,6.539335870000003
2641,6.737355293309529
2642,5.280681659999999
2643,5.721935959999991
2644,6.325275035666665
2645,6.688905506999992
2646,6.228184620000006
2647,6.38240021666667
2648,6.55386776714286
2649,7.093794989999995
2650,7.246628803999975
2651,5.946536260000001
2652,6.251463995999985
2653,4.987315639999993
2654,6.436552689999996
2655,4.933195859999996
2656,5.612801199999999
2657,6.44077678
2658,5.085117520000005
2659,5.024398429999997
2660,5.376479719999995
2661,5.0226311400000005
2662,5.095090919999996
2663,5.3930256799999965
2664,5.343178759999995
2665,5.204866279999998
2666,5.564211939999997
2667,7.098530573333343
2668,5.4592251750000065
2669,5.074561848000001
2670,4.900368539999994
2671,5.3014316
2672,6.419395760000012
2673,5.1899313199999995
2674,6.05717486666666
2675,5.07680669333333
2676,6.819075000000003
2677,5.506422939999997
2678,4.906421489999991
2679,4.745215460000009
2680,4.959363259999999
2681,6.047797114666662
2682,5.0964327800000016
2683,5.171093840000002
2684,6.479465680000004
2685,4.953710339999992
2686,4.706870099999997
2687,5.696718479999996
2688,4.264978019999999
2689,5.649260740000003
2690,4.774057599999998
2691,5.074733319999992
2692,5.152616599999999
2693,4.914660400000004
2694,5.7451115133333355
2695,6.2050716400000026
2696,5.212627700000007
2697,5.450498219999997
2698,5.8208861600000015
2699,5.132480159999996
2700,5.838819919999997
2701,6.325175480000012
2702,4.764064810666663
2703,5.443414460000002
2704,5.215757179999994
2705,5.630458160000003
2706,5.040406759999994
2707,4.782605700000001
2708,5.993383275000001
2709,4.645760899999998
2710,4.718419259999999
2711,5.065976819999998
2712,5.412696339999997
2713,5.753654179999992
2714,5.114325719999999
2715,4.9823433999999995
2716,5.508240720000002
2717,5.906955880000002
2718,6.556350800000001
2719,5.846197519999998
2720,5.691231580000004
2721,5.980973860000003
2722,6.570571918666671
2723,5.00554470000001
2724,6.187534739999991
2725,6.723168115000007
2726,4.791533514999991
2727,5.959871559999997
2728,4.661535100000006
2729,6.134678386666666
2730,5.092569360000013
2731,5.054376080000006
2732,5.015258119999993
2733,5.73831124
2734,4.962992799999998
2735,5.885310059999994
2736,4.436077219999994
2737,5.444199999999997
2738,7.058745346999986
2739,5.550011440000006
2740,4.859543219999995
2741,5.202007339999996
2742,5.2048456199999995
2743,6.826073973333341
2744,6.385465673333341
2745,5.969165780000001
2746,4.7791890266666535
2747,4.848673480000004
2748,5.022541199999998
2749,5.2214887000000045
2750,5.2581711573333365
2751,5.463095910000002
2752,5.828813260000002
2753,5.452363813333336
2754,6.188290246666663
2755,5.657560339999992
2756,5.547526779999998
2757,6.2016764999999845
2758,5.17587284
2759,5.457309300000003
2760,4.735851259999999
2761,4.7124298599999985
2762,5.37976172000001
2763,5.966070513333321
2764,5.010499073333331
2765,5.87645930000001
2766,6.419012979999995
2767,5.0556730199999995
2768,5.3506444000000055
2769,6.300487179999985
2770,6.383334719999996
2771,4.68960804
2772,5.063294639999999
2773,5.260960599999995
2774,4.9513646999999965
2775,6.138389619999994
2776,5.839118634999999
2777,5.816519880000007
2778,5.076496520000006
2779,5.810765380000004
2780,6.215765640000013
2781,5.120297253333331
2782,4.739472800000001
2783,6.482004279999996
2784,5.343933333333332
2785,5.9425752480000025
2786,5.03870122
2787,5.494946959999994
2788,6.283276420000007
2789,5.788097787999997
2790,7.092361788857122
2791,5.892518580000003
2792,5.897022299999999
2793,4.4906127399999995
2794,5.788554128000002
2795,6.327893859999985
2796,5.888860040000005
2797,4.963167079999998
2798,5.581432679999997
2799,7.682099435142852
2800,5.533974980000003
2801,6.048849860000011
2802,5.050482139999999
2803,5.165427740000005
2804,5.976480339999996
2805,5.679600003333334
2806,4.880234420000002
2807,6.248303120000004
2808,5.084913540000001
2809,4.957752639999997
2810,5.127261220000007
2811,6.35814576
2812,4.665444259999996
2813,4.487469120000001
2814,4.395467059999993
2815,4.61769437999999
2816,6.136347320000004
2817,5.130210440000005
2818,6.382200839999999
2819,6.271779879999991
2820,6.957289979999996
2821,5.232638079999999
2822,4.671336640000002
2823,6.1981116
2824,5.760940460000007
2825,5.090624840000001
2826,5.5487689599999985
2827,6.08071066666666
2828,5.122996820000004
2829,5.2974094971428585
2830,5.966875505000001
2831,5.087823105000001
2832,5.60382312000001
2833,5.164492639999998
2834,5.464852880000003
2835,5.514204120000004
2836,4.804109633333336
2837,4.646247419999994
2838,6.088644039999998
2839,4.3722334200000015
2840,5.9267970399999985
2841,5.4579688999999965
2842,4.863895900000003
2843,5.1069685400000004
2844,5.2287516599999915
2845,4.790471759999997
2846,4.818694479999999
2847,5.053402880000001
2848,4.685253850000002
2849,6.290549860000014
2850,4.755453460000001
2851,6.28467340000001
2852,5.9226767199999975
2853,6.325743620000002
2854,6.084167423333331
2855,4.275655779999998
2856,5.184456960000006
2857,5.517244679999998
2858,5.158847539999991
2859,5.0521657200000005
2860,5.016758379999994
2861,4.62775006
2862,5.9462570449999985
2863,5.952778860000004
2864,4.742664
2865,5.282783900000003
2866,5.811659139999998
2867,6.199915560000002
2868,7.513048120000005
2869,6.201324979999997
2870,6.051156739999983
2871,5.201646699999998
2872,5.460538948333334
2873,5.974839659999994
2874,6.801817220000002
2875,5.184835980000001
2876,6.240313280000003
2877,5.839992699999995
2878,6.493656080000002
2879,7.106123315937396
2880,6.459586519999995
2881,5.675643366666668
2882,5.719356559999992
2883,5.313070759999998
2884,4.683852639999996
2885,5.995677639999989
2886,5.625516270000001
2887,6.383689500000005
2888,5.771304979999997
2889,4.696062567999996
2890,4.878814739999998
2891,5.813046279999998
2892,5.232214580000003
2893,5.499416166666669
2894,7.320321659999998
2895,7.35914802
2896,5.760098939999995
2897,6.75613094000001
2898,3.8706000799999996
2899,5.039509739999999
2900,5.30132508
2901,6.160051029999993
2902,5.983323083999997
2903,6.783787320000008
2904,5.017111259999994
2905,5.056233326666667
2906,4.567848299999997
2907,6.395231459999998
2908,4.146030300000003
2909,5.015044660000003
2910,5.191593620000006
2911,5.119180220000003
2912,7.225542426666675
2913,4.53274252
2914,5.2429639666666645
2915,6.022432100000001
2916,4.704064160000001
2917,6.212369520000002
2918,5.800491060000001
2919,5.923142899999996
2920,5.988538740000008
2921,5.261494959999998
2922,5.673346479999995
2923,7.3459523159999955
2924,4.97667751399999
2925,4.905589600000006
2926,5.045389600000001
2927,6.391232220000014
2928,7.221314779999986
2929,4.9040071199999975
2930,6.19785546000001
2931,6.061708239999997
2932,4.57644932
2933,5.039269500000002
2934,4.5485381200000035
2935,6.614616633333331
2936,6.0431121800000085
2937,5.973168740000002
2938,5.227764700000001
2939,4.963301239999995
2940,6.382076400000005
2941,6.135505499999997
2942,4.45440168
2943,5.384577979999994
2944,6.295288099999996
2945,4.412533346666667
2946,6.053060599999998
2947,4.886884099999998
2948,5.043945719999997
2949,6.475428740000007
2950,5.43291166
2951,6.637666393333333
2952,5.246427632380953
2953,5.661810899999997
2954,6.646642246666671
2955,6.7752270999999995
2956,4.636041740000006
2957,4.037757959999999
2958,4.386143460000002
2959,5.23159966
2960,5.133547720000009
2961,5.580544989999999
2962,4.905809259999999
2963,7.019186398000001
2964,6.494790769999997
2965,5.969703119999991
2966,5.783740069999999
2967,6.003225396666672
2968,5.944637190000014
2969,5.797733000000001
2970,6.442181433333333
2971,5.052502880000006
2972,5.182691360000007
2973,4.9316896173333395
2974,4.68141218
2975,4.734986639999999
2976,5.98786648
2977,5.4306572199999925
2978,5.432723240000005
2979,4.95249134
2980,4.826785779999998
2981,6.232725300000005
2982,5.572319899999999
2983,5.257125020000001
2984,5.399106153333333
2985,4.888132060000002
2986,5.6163476999999995
2987,4.7156030800000135
2988,6.06714134
2989,5.956722259999993
2990,5.461866840000002
2991,4.991223819999996
2992,6.510975479999997
2993,6.606132779999989
2994,6.70072686
2995,5.547670120000003
2996,5.49498612
2997,5.895730810000002
2998,4.9271141599999995
2999,5.571711340000004
3000,6.020304340000004
3001,6.57080507999999
3002,6.3616529199999885
3003,3.2707333399999996
3004,6.468658139999999
3005,6.219658120000002
3006,5.384594054666669
3007,4.187103099999999
3008,5.496857600000002
3009,5.603316653333333
3010,6.033737679999999
3011,5.110728053333337
3012,4.4106848800000025
3013,4.3913204999999955
3014,6.204105260000004
3015,4.2658565199999945
3016,5.702974999999997
3017,5.640074619999999
3018,5.263628720000001
3019,4.527347379999995
3020,6.030916659999993
3021,4.91815482
3022,5.864623780000003
3023,5.3468766400000005
3024,5.46724128
3025,5.25603332
3026,4.117402226666668
3027,4.825217439999998
3028,5.730849340000007
3029,5.890505119999992
3030,6.5207499200000045
3031,5.234885439999997
3032,5.619699519999999
3033,6.452743672000003
3034,5.591851899999989
3035,5.241936640000005
3036,5.344036659999999
3037,5.31718299666666
3038,5.2404141
3039,5.204963529999998
3040,6.144525840000006
3041,6.223403319999993
3042,5.55186432
3043,4.514452314285713
3044,4.9484485999999945
3045,5.2485290933333335
3046,3.890092639999997
3047,5.126744100000004
3048,5.270013579999998
3049,4.9657791
3050,5.257461399999986
3051,6.732748379999989
3052,5.035987839999997
3053,5.335968888000004
3054,6.201775599999997
3055,5.70884251999999
3056,4.734534431999993
3057,5.620678260000003
3058,6.372673539999995
3059,4.1853
3060,4.338699319999996
3061,4.580800539999999
3062,4.705692120000002
3063,5.265628919999999
3064,6.374646239999985
3065,4.529420940000006
3066,4.79783304
3067,5.013585719999989
3068,4.836436786666661
3069,5.1537061600000005
3070,5.21846611666667
3071,5.0602538599999995
3072,5.484613960000006
3073,5.381403578000004
3074,5.982100960000005
3075,4.241899999999999
3076,5.966921740000007
3077,5.209547100000001
3078,5.8672165749999925
3079,4.823630480000003
3080,4.9238178999999995
3081,6.517914200000006
3082,5.970203420000002
3083,6.420131633333334
3084,5.3642420800000075
3085,5.538337920000001
3086,5.725745079999998
3087,5.877507120000007
3088,5.158936300000001
3089,6.438888306000005
3090,4.126166479999998
3091,5.590388720000004
3092,6.0481990800000025
3093,5.816181919999992
3094,4.367405359999994
3095,5.486207760000006
3096,4.526307219999996
3097,4.527455379999996
3098,4.8558976999999945
3099,6.13980763999999
3100,5.312947859999996
3101,6.646687699999997
3102,5.036722233333334
3103,6.468081820000011
3104,5.41473834
3105,5.496910900000009
3106,5.331871540000001
3107,6.650928019999996
3108,6.26121638
3109,4.116114819999999
3110,6.644032660000006
3111,6.295955579999996
3112,6.076795239999992
3113,5.5860944400000045
3114,6.531635819999996
3115,5.661956279999999
3116,5.968890260000009
3117,4.666715220000002
3118,5.405932426666665
3119,5.534174239999999
3120,6.457393379999992
3121,5.690038179999999
3122,6.335678260000006
3123,5.745173760000001
3124,5.988598779999999
3125,5.599643104000001
3126,5.641299239999997
3127,4.748446680000003
3128,6.116919319999992
3129,5.749394293333329
3130,5.884940640000006
3131,3.2870666799999997
3132,5.550599699999999
3133,5.506059299999997
3134,4.978669039999995
3135,5.754551700000004
3136,5.413727440000001
3137,4.7280240599999965
3138,5.1614575
3139,4.803289459999997
3140,4.504681220000001
3141,4.579920599999999
3142,6.530809990000001
3143,4.897591660000002
3144,4.8081973599999985
3145,5.594377239999999
3146,6.416685399999993
3147,4.90794948
3148,5.487933820000002
3149,5.601735380000005
3150,5.96198324000001
3151,6.7586124399999825
3152,5.053732879999996
3153,6.552484839999993
3154,4.9728532600000035
3155,4.9997341999999945
3156,6.0678351599999845
3157,5.770809139999997
3158,5.809837639999998
3159,5.245371060000004
3160,5.249108040000001
3161,5.656820549999992
3162,5.892539180000004
3163,4.9880481800000025
3164,5.069240579999999
3165,5.059170180000001
3166,4.70525
3167,5.206241679999999
3168,5.64072856
3169,6.680989223333338
3170,5.09711088
3171,5.205206589285717
3172,7.068964565333354
3173,6.953659120000013
3174,6.7806945400000025
3175,7.330266980000019
3176,7.081281713333337
3177,5.8008208800000025
3178,5.6068340000000045
3179,4.933024700000003
3180,5.593478100000007
3181,4.717509600000002
3182,5.445287939999997
3183,4.599131239999998
3184,4.716580406666663
3185,6.045479379999995
3186,6.567777700000008
3187,4.911899999999996
3188,5.229365219999998
3189,5.25655258
3190,4.9975029200000005
3191,5.253828920000002
3192,5.021191739999999
3193,4.591339599999999
3194,4.84858066
3195,5.3588279199999995
3196,4.8787668000000055
3197,4.6359022
3198,6.187693320000015
3199,4.855362380000002
3200,6.919234179999997
3201,7.054628024999989
3202,5.456101660000003
3203,5.597841959999999
3204,5.526114579999996
3205,5.086251479999998
3206,6.146972959999995
3207,5.6989311600000025
3208,5.189098400000004
3209,6.518313714000004
3210,5.708985040000003
3211,5.9222407200000005
3212,6.347932419999994
3213,4.385160480000001
3214,5.1966798
3215,5.002713299999999
3216,5.011239080000003
3217,6.304914439999998
3218,5.849025480000008
3219,4.653612359999994
3220,6.016758480000002
3221,6.032073820000001
3222,4.777868179999999
3223,5.16828314
3224,5.139425100000001
3225,5.79070334
3226,4.711799033333338
3227,4.2909042
3228,5.506500760000002
3229,4.88752608
3230,5.241385839999985
3231,4.675507199999997
3232,6.124564929000002
3233,6.343429199999986
3234,6.512946005000011
3235,5.104196780000001
3236,6.761485499999997
3237,5.230193040000001
3238,4.909533720000005
3239,4.7874167000000005
3240,4.7051400800000005
3241,5.136747984999994
3242,6.852529959999999
3243,6.133033165999999
3244,5.247510780000003
3245,4.683114260000007
3246,5.597151080000007
3247,6.101620260000002
3248,4.775833159999999
3249,6.339175240000009
3250,5.838488080000002
3251,5.804828839999995
3252,6.263887580000007
3253,4.437882840000006
3254,5.393811800000003
3255,5.305313460000002
3256,5.8093499200000025
3257,5.519951270000001
3258,5.983204779999991
3259,5.43324619333332
3260,5.911013260000007
3261,6.528701297499996
3262,5.512807939999998
3263,5.51029727999999
3264,6.726944983333331
3265,6.961124418095242
3266,4.796793719999999
3267,5.229410039999999
3268,6.067997099999993
3269,5.634488839999995
3270,6.3219863799999985
3271,6.603409760000008
3272,7.275704139999992
3273,5.027467060000001
3274,4.3022095799999995
3275,6.635848350000012
3276,5.898427280000001
3277,6.15139015500001
3278,5.53561763999999
3279,6.296121359999994
3280,4.882019047619048
3281,4.6341660000000005
3282,6.440530580000001
3283,6.406785339999997
3284,6.3406059966666595
3285,4.9801515599999995
3286,6.250855379999993
3287,6.040913454999999
3288,7.050406322666662
3289,6.34461028
3290,6.657950830000006
3291,5.933994820000003
3292,6.760203920000003
3293,6.015719600000004
3294,5.179782580000002
3295,4.254083146666665
3296,4.209472259999997
3297,4.852130140000001
3298,4.959859490000005
3299,5.396853839999994
3300,5.271349195999995
3301,5.583803999999997
3302,5.131134640000003
3303,4.034113744761906
3304,4.998321699999999
3305,4.648720279999992
3306,5.125209109999985
3307,6.012841210000007
3308,7.082579960000018
3309,7.823197094666685
3310,7.663078813333346
3311,8.047305438666692
3312,5.78294616000001
3313,5.407169299999995
3314,3.3765311599999994
3315,4.827363619999996
3316,5.3493472709999965
3317,5.43000378
3318,4.785605579999997
3319,5.219505560000003
3320,5.061033160000003
3321,5.221059724999987
3322,6.55579997666666
3323,5.582686979999994
3324,5.122592500000005
3325,5.8149219400000005
3326,6.8148727400000055
3327,5.167066666666668
3328,6.326807679999996
3329,5.598045600000006
3330,5.452630719999988
3331,4.811847859999996
3332,6.327747539999998
3333,5.217732300000008
3334,4.701579579999995
3335,5.01226334
3336,4.81628526
3337,4.529492859999996
3338,5.355093280000001
3339,6.545427550000004
3340,6.677859149999995
3341,4.862322159999998
3342,4.949118459999998
3343,6.69458996
3344,4.765290420000007
3345,4.018379460000002
3346,5.7537396999999935
3347,5.1986720800000015
3348,5.214205413333334
3349,5.309259960000005
3350,5.263747920000001
3351,5.051535739999999
3352,5.245757240000002
3353,4.74482856
3354,6.578678159999994
3355,5.799081673333337
3356,5.068542850476191
3357,6.0251321440000005
3358,5.37017534
3359,5.365342939999998
3360,5.12315968
3361,5.267524199999998
3362,5.188426400000002
3363,4.88531842
3364,5.321392346666665
3365,5.499743260000001
3366,5.8212442
3367,6.08252122
3368,4.646933940000001
3369,6.342426033333329
3370,5.8905628399999985
3371,5.447482900000003
3372,5.287119586666668
3373,5.351480300000003
3374,5.159518919999998
3375,6.760401782666663
3376,4.701946646666672
3377,5.400184886666659
3378,5.129430986666663
3379,4.85576103999999
3380,5.4134626799999985
3381,4.71087508
3382,6.592173800000002
3383,5.594268850000003
3384,4.912705745333332
3385,6.37314743999999
3386,4.641043539999996
3387,4.6651
3388,5.695330559999999
3389,6.070542096
3390,6.812221279999996
3391,5.091005940000008
3392,4.820126600000001
3393,6.7439736866666555
3394,5.642521840000005
3395,3.863761339999999
3396,5.735347499999994
3397,6.136740059999996
3398,5.363248300000004
3399,6.558524419999998
3400,5.430325000000003
3401,4.8011310039999975
3402,4.741783279999999
3403,4.2782522
3404,5.246373300000001
3405,6.868110060000001
3406,4.732001140000001
3407,5.317381344999997
3408,5.927442219999999
3409,4.849460419999997
3410,6.068916919999996
3411,5.063318620000004
3412,6.884871259999999
3413,7.126519469999993
3414,8.137991446666684
3415,6.0819693400000014
3416,5.184716013333331
3417,5.0448436600000015
3418,5.084866920000004
3419,6.578625239999997
3420,5.116906100000003
3421,4.550948159999999
3422,4.809398540000003
3423,5.261836959999999
3424,5.521047200000009
3425,5.490384400000001
3426,6.553547339999991
3427,4.976855220000001
3428,6.648982759999993
3429,3.8914999599999986
3430,5.08230198
3431,4.886983239999998
3432,4.940643980000005
3433,5.333557667999999
3434,5.388657299999997
3435,5.6333999599999975
3436,4.812162980000004
3437,4.469086840000003
3438,4.345616600000002
3439,4.057209539999999
3440,6.27405557999998
3441,6.011142736666671
3442,5.914104348000009
3443,5.740227499999996
3444,5.855372479999997
3445,4.565451199999997
3446,4.8292558
3447,4.833765500000004
3448,4.738846446666675
3449,6.189590824
3450,4.77677052
3451,4.6079346999999915
3452,4.970099300000004
3453,4.849888299999992
3454,5.707759219999999
3455,4.7589949600000025
3456,4.7805
3457,5.082519620000001
3458,5.1616618
3459,6.3051134
3460,4.562532960000001
3461,5.549758900000003
3462,6.475002789999996
3463,6.578524299999993
3464,6.549708299999998
3465,5.01577484
3466,5.951652159999981
3467,4.657303359999999
3468,5.632480200000023
3469,4.716647440000003
3470,5.343937180000007
3471,5.467120260000003
3472,4.521950980000003
3473,4.842969320000001
3474,5.497355200000001
3475,5.530115159999991
3476,4.943105539999999
3477,5.701207020000002
3478,5.930188079999998
3479,4.80459904
3480,4.752536979999998
3481,5.038170359999998
3482,4.783388180000003
3483,4.655122480000013
3484,6.0889913900000066
3485,4.730093240000002
3486,5.306801560000001
3487,4.895116840000004
3488,4.396323753333337
3489,6.518300946666666
3490,4.537009420000006
3491,4.309017260000002
3492,4.805941120000005
3493,4.728978619999997
3494,4.471719959999999
3495,4.6614289000000015
3496,6.127413600000007
3497,5.325493219999992
3498,5.028450439999996
3499,4.039166386666667
3500,5.552577059999997
3501,5.070281222500003
3502,5.69761714
3503,5.146719960000003
3504,4.750174980000007
3505,4.7592018999999945
3506,6.407193800000007
3507,5.747223400000007
3508,5.161322840000004
3509,7.634116036666672
3510,4.619133333333333
3511,5.548400119999999
3512,5.678244640000005
3513,4.7342559000000035
3514,5.797228259999996
3515,5.519591759999999
3516,5.508254539999999
3517,5.18795156
3518,5.97958336
3519,4.720384599999994
3520,5.026875120000003
3521,5.934005879999998
3522,5.5044427400000036
3523,4.775371200000003
3524,5.154347319999997
3525,5.185932660000001
3526,4.928705140000002
3527,6.612539279999991
3528,6.0440501599999985
3529,6.01011096
3530,5.476748739999998
3531,4.704657240000003
3532,6.332266940000003
3533,6.0819545800000006
3534,5.079566039999998
3535,4.517027940000002
3536,5.530154579999995
3537,4.176204779999999
3538,5.024230820000001
3539,4.5528979199999995
3540,5.82182819999998
3541,4.85894164
3542,5.4818241799999985
3543,4.33232472
3544,6.618990059999996
3545,4.841150000000001
3546,5.270891979999999
3547,5.414715560000002
3548,5.797163539999999
3549,6.676832860000005
3550,5.8766649
3551,5.6491051
3552,4.474802440000007
3553,6.33093986
3554,6.367952719999992
3555,5.136216840000002
3556,4.555560419999998
3557,5.0651093399999985
3558,5.955914419999999
3559,5.122314109999998
3560,4.569636900000001
3561,5.274735219999997
3562,4.24576496
3563,5.852622059999984
3564,6.786036660000001
3565,6.6964773799999975
3566,6.572208340000002
3567,6.54979072
3568,6.502250780000007
3569,6.160080560000004
3570,5.304599259999999
3571,4.949515200000001
3572,4.986355260000004
3573,5.308624080000001
3574,5.861750006666667
3575,5.617458100000005
3576,7.154119920000003
3577,6.0115117133333245
3578,5.896179680000005
3579,4.598751836666661
3580,5.568890280000002
3581,5.072985740000003
3582,6.363906159999998
3583,5.490348720000003
3584,5.102195293333335
3585,4.35024996
3586,6.213326324000001
3587,7.041013133333336
3588,5.008249640000003
3589,4.70828512
3590,5.352083379999998
3591,6.272678065000003
3592,4.638804819999998
3593,5.084857039999997
3594,6.088411019999994
3595,4.620763580000005
3596,4.681817319999996
3597,6.1755329051666665
3598,4.60557592
3599,5.952165060000001
3600,6.514433679999987
3601,5.101749380000002
3602,5.021766920000005
3603,6.12929672
3604,5.704823979999991
3605,4.52833478
3606,5.404970700000003
3607,5.733625680000002
3608,4.786421159999991
3609,4.73760944
3610,5.15244786666667
3611,8.200677620000018
3612,4.585580239999999
3613,4.908139180000002
3614,5.17354404
3615,6.360822039999999
3616,6.890563153333333
3617,4.898289359999998
3618,6.125094679999988
3619,5.174835539999996
3620,4.569016680000001
3621,4.846645867999993
3622,3.9768267200000045
3623,5.5064001399999984
3624,5.0340732799999985
3625,5.894668700000004
3626,6.642081319999994
3627,4.3637571600000005
3628,7.138468319999996
3629,4.801974760000002
3630,4.810269319999994
3631,5.307443920000006
3632,4.387057699999994
3633,5.342001640000004
3634,5.374744979999999
3635,4.69844466
3636,5.069098963333334
3637,4.687712899999994
3638,5.837492349999999
3639,6.6455894199999985
3640,5.077040840000001
3641,5.770931220000001
3642,5.743865779999999
3643,4.599786200000003
3644,5.8327901
3645,6.817248939999985
3646,4.615266159999997
3647,5.458200040000001
3648,4.6903064200000015
3649,4.896279339999996
3650,6.462453939999998
3651,5.375899593333341
3652,7.097063319999998
3653,5.810650000000005
3654,5.265903539999996
3655,5.835878439999996
3656,4.408133940000003
3657,5.360770580000001
3658,4.84440674342857
3659,6.183297220000005
3660,5.075670346666667
3661,4.999333259999999
3662,4.9842975199999975
3663,5.274663360000002
3664,5.1218382200000026
3665,6.131552757999992
3666,6.0244357200000005
3667,6.121291560000008
3668,6.084489359999997
3669,4.800756780000001
3670,6.561568580000012
3671,6.830500879999999
3672,5.350517179999996
3673,6.029685920000006
3674,4.383860500000001
3675,4.391042279999998
3676,5.177028070000003
3677,6.131138180000011
3678,4.735271699999998
3679,6.587697608000018
3680,5.698461149999992
3681,5.064197879999999
3682,5.1874762000000025
3683,4.7294091399999925
3684,6.113961119999992
3685,6.311907320000006
3686,5.23973888
3687,6.122190059999999
3688,5.098287260000003
3689,5.185139860000003
3690,6.27417199999999
3691,3.2929106533333337
3692,4.854098399999997
3693,5.161504120000008
3694,4.6165051200000065
3695,4.793304980000002
3696,5.357658336190474
3697,5.433563140000001
3698,6.702203939999989
3699,4.693839338666664
3700,5.000040499999999
3701,4.693895559999999
3702,4.970360499999996
3703,4.575448999999996
3704,6.142237459999998
3705,4.577421879999998
3706,5.516546286666671
3707,5.124108699999993
3708,5.1042302200000025
3709,5.339576259999992
3710,6.0455720000000035
3711,4.916441079999996
3712,5.786667339999993
3713,6.88531606
3714,4.7142119399999896
3715,6.566230060000005
3716,7.058189186666668
3717,5.910676159999992
3718,6.4868791644285775
3719,5.603467559999996
3720,4.995655959999998
3721,6.521217393333336
3722,4.2285714485714285
3723,5.024059579999997
3724,6.678882010000006
3725,5.067754679999995
3726,5.1335537199999886
3727,4.840339399999998
3728,5.6714657399999995
3729,4.730455946666669
3730,5.705730599999998
3731,6.1290895480000005
3732,5.785589339999999
3733,5.486515080000007
3734,6.6959068333333285
3735,5.26052758
3736,6.007106680000005
3737,5.640741720000006
3738,4.42112514
3739,4.728932004761905
3740,5.038026159999998
3741,5.930076560000003
3742,5.185985680000004
3743,5.847502000000007
3744,6.0938821599999935
3745,5.107709119999996
3746,5.218338199999999
3747,5.249966639999999
3748,5.14612488000001
3749,4.265395640000001
3750,5.402325360000008
3751,6.194032520000005
3752,4.826888140000001
3753,5.027696479999994
3754,5.632082746666669
3755,5.689211620000008
3756,5.1700378971428576
3757,6.023544100000005
3758,4.697363686666662
3759,4.718983059999996
3760,5.909081139999991
3761,5.138428640000005
3762,4.484123460000001
3763,4.275540520000002
3764,6.267375169999993
3765,5.862342006666661
3766,7.037167026666669
3767,4.387308900000002
3768,5.0671
3769,4.834344099999999
3770,5.121795720000001
3771,5.9783008199999985
3772,5.2591907199999985
3773,5.9560243199999965
3774,6.328368873333327
3775,4.826469880000001
3776,4.6612579799999985
3777,5.119980229999999
3778,6.615653089999992
3779,4.5719246
3780,4.446404319999996
3781,5.59449996
3782,5.299981570000001
3783,6.21338313999999
3784,5.41848298000001
3785,5.434068359999998
3786,4.883474699999996
3787,4.6668546000000015
3788,5.026607199999998
3789,5.0711999
3790,6.230759759999997
3791,7.91618822
3792,5.4665826100000015
3793,5.614871839999992
3794,5.585746139999996
3795,4.753528360000002
3796,5.368483340000001
3797,6.4301682899999895
3798,4.4683380600000016
3799,4.540886740000001
3800,4.62381237999999
3801,4.954153899999995
3802,5.878389120000005
3803,5.872410619999996
3804,5.848813260000002
3805,4.705469360000001
3806,5.331000679999998
3807,5.3982236399999985
3808,5.805539240000003
3809,4.501191659999997
3810,6.12959126
3811,5.317185747619047
3812,5.456961099999996
3813,4.714225480000003
3814,5.43089318333334
3815,5.5733636266666675
3816,3.9714000199999977
3817,5.892478800000008
3818,5.862311039999995
3819,5.139107999999999
3820,6.091869400000004
3821,4.89574822
3822,4.598404833333335
3823,4.456084319999999
3824,4.494278560000002
3825,5.145710419999999
3826,4.188801220000001
3827,6.2675174933333295
3828,7.250799373333322
3829,6.7711798
3830,4.730684620000002
3831,6.092205364000006
3832,5.429095546695525
3833,5.335408400000002
3834,5.82962424
3835,5.509959366666666
3836,5.058266259999992
3837,4.881242760000001
3838,4.763455560000001
3839,4.705802840000001
3840,5.74176858
3841,6.145013939999997
3842,5.725468160000003
3843,4.679450800000001
3844,5.058800380000002
3845,6.118833320000008
